pdwrk,agea,gndr,agepnt,ttminpnt,acchome,chldo12,hhlio12,marsts,domicil,hinctnta,health,hlthhmp,ipadvnt,hincfel,sclact,ipcrtiv,ipmodst,hincsrca,mnactp
1,48,2,666,6666,1,3,2,6,3,3,1,3,2,3,3,1,1,1,66
1,44,1,69,45,0,2,2,4,3,77,2,3,4,2,3,2,4,1,66
1,38,2,63,90,1,0,6,6,1,77,3,2,3,2,3,3,3,1,66
1,61,1,80,30,1,2,1,66,3,77,2,3,4,2,2,3,4,1,66
1,51,2,78,10,1,2,1,66,1,9,3,3,5,1,2,3,3,1,66
1,46,2,82,20,1,1,1,66,4,5,3,3,4,4,3,3,1,1,66
1,56,2,84,20,0,1,1,6,3,77,3,3,5,2,3,3,3,1,66
0,64,1,666,6666,0,2,2,66,3,1,3,2,5,4,2,3,2,4,1
1,43,1,69,10,1,0,6,6,3,77,3,2,3,2,2,1,2,1,66
1,39,2,60,20,1,2,1,4,3,77,1,3,1,1,4,1,3,1,66
0,53,2,666,6666,0,3,1,66,3,5,3,3,3,3,2,2,1,1,66
1,47,2,70,6666,1,1,1,6,1,10,2,3,4,2,2,2,3,4,66
1,54,1,666,6666,1,0,6,6,4,77,2,3,5,2,2,3,4,2,66
1,35,1,72,20,0,2,1,66,3,77,2,3,2,3,2,1,1,1,66
1,55,1,82,15,1,2,2,66,4,77,3,3,3,3,2,1,1,1,66
1,37,2,68,30,1,1,1,6,5,77,2,3,5,2,3,3,3,1,66
1,49,2,72,15,1,2,1,66,3,4,3,3,4,3,2,2,3,1,66
1,55,2,81,140,1,2,2,66,4,4,4,3,6,2,1,1,2,1,66
0,28,2,58,60,1,0,6,6,1,7,2,3,5,1,1,2,1,1,66
1,49,1,80,5,1,1,1,66,2,9,4,2,1,2,2,1,3,1,66
1,48,1,76,6666,1,0,6,66,2,9,2,2,5,2,2,4,2,1,66
1,24,2,54,119,1,0,6,6,1,5,1,3,5,1,2,2,4,88,66
0,42,2,69,20,1,2,1,66,3,88,2,3,6,3,2,4,3,1,66
1,51,2,666,6666,0,2,1,6,3,6,3,2,4,3,2,3,3,1,1
1,32,2,50,70,1,1,1,66,3,77,3,3,4,3,1,4,2,1,1
1,58,1,77,40,1,2,2,66,3,77,3,3,2,2,3,2,2,1,66
1,64,2,666,6666,1,2,2,66,3,6,3,3,5,2,3,4,4,1,66
1,48,1,74,90,1,2,1,6,3,88,2,3,4,2,3,3,4,2,66
0,57,2,666,6666,0,2,2,66,4,77,4,2,5,4,1,5,2,3,3
1,53,1,85,120,1,1,2,4,1,5,2,3,4,2,2,3,2,1,66
1,64,1,88,5,1,1,1,66,3,6,4,2,5,3,3,3,3,1,66
1,51,1,77,10,1,1,1,66,3,9,2,3,6,3,4,3,1,1,66
1,21,1,41,6666,1,0,6,6,4,77,2,3,4,2,3,3,3,2,66
0,19,2,61,6666,0,0,6,6,4,1,1,3,5,2,3,3,2,4,66
0,61,1,666,6666,1,1,2,4,3,77,2,3,5,2,3,4,4,4,66
1,40,1,77,10,1,0,6,6,4,5,2,3,1,1,4,3,3,1,1
1,41,1,66,180,1,0,6,66,2,6,2,3,5,2,2,2,3,1,66
1,36,2,888,8888,1,0,6,66,2,9,2,3,4,2,3,1,2,1,66
1,56,2,70,6666,1,1,1,4,3,77,3,3,4,3,2,3,2,1,66
1,62,2,83,20,1,2,2,66,4,6,2,3,5,2,3,4,5,1,66
0,46,1,72,20,1,0,6,66,3,4,2,3,3,4,3,2,2,1,66
1,41,2,68,60,1,0,6,66,3,77,3,3,6,2,2,3,2,1,66
0,61,1,80,10,1,3,2,4,4,4,3,3,4,2,3,3,4,4,66
0,61,2,90,120,1,3,1,4,2,77,3,2,6,3,2,2,2,1,66
1,42,1,64,5,1,2,1,66,4,6,3,3,6,2,1,3,3,1,1
1,46,2,67,10,1,2,1,66,4,6,3,3,5,2,5,2,2,1,66
1,45,1,666,6666,1,1,1,66,4,77,2,3,6,3,3,2,1,1,66
1,50,1,78,20,1,3,1,66,2,3,2,3,6,2,3,5,4,1,66
1,59,2,88,15,1,2,1,66,1,10,3,3,4,1,3,2,3,1,66
1,47,2,68,180,1,2,1,66,4,88,1,3,4,1,3,4,1,1,1
1,25,2,666,6666,1,0,6,6,3,6,2,3,5,1,2,2,3,1,66
1,44,1,666,6666,1,0,6,66,3,8,3,3,5,2,4,2,3,1,66
1,60,2,666,6666,1,2,2,5,3,4,3,3,5,1,2,2,2,1,66
1,27,1,66,10,1,0,6,6,2,8,2,3,5,2,1,4,1,1,66
1,24,2,68,60,1,0,6,6,2,3,2,3,2,3,1,2,5,1,66
0,62,2,666,6666,1,1,2,66,4,9,2,3,5,2,2,1,3,4,8
1,46,2,666,6666,1,0,6,6,3,5,2,3,1,1,3,2,1,1,66
1,54,2,79,360,1,2,1,3,1,4,1,3,4,1,2,2,5,8,66
1,50,2,666,6666,1,0,6,6,4,77,2,3,3,4,3,2,3,1,66
0,58,2,666,6666,1,3,2,66,3,3,3,3,6,2,1,5,2,1,66
1,62,2,666,6666,0,0,6,6,3,3,3,3,6,2,2,2,1,1,66
0,60,2,666,6666,0,3,2,66,4,88,4,2,6,3,3,3,1,1,66
0,64,2,666,6666,0,2,2,66,4,2,3,2,3,2,3,2,2,4,66
1,24,1,54,6666,1,0,6,6,2,3,2,3,4,2,3,3,1,1,66
1,61,2,666,6666,0,2,2,4,1,2,2,2,6,3,1,1,2,1,66
1,43,2,63,5,1,0,6,6,3,2,4,2,5,2,3,2,2,1,66
1,48,2,73,5,1,1,1,66,2,77,3,3,3,2,3,1,5,1,66
1,31,1,59,20,1,0,6,1,2,8,2,3,6,1,2,1,4,1,1
0,55,2,85,10,1,2,2,4,1,2,3,3,5,3,3,3,3,5,66
1,64,1,88,60,1,1,2,66,4,9,2,3,5,1,2,2,2,1,66
1,29,2,53,6666,0,0,6,6,3,88,2,3,2,2,3,2,3,1,66
0,22,1,49,6666,1,0,6,6,1,88,2,3,4,1,8,5,2,88,66
1,32,2,70,30,1,0,6,6,2,77,2,3,6,2,2,3,3,1,66
1,46,2,72,10,0,2,1,66,3,88,4,3,6,4,1,4,2,1,66
0,63,1,90,5,0,2,2,66,4,8,4,3,5,1,1,3,1,4,66
0,32,2,62,60,1,0,6,6,3,77,2,3,4,2,2,2,4,1,66
1,52,2,74,5,1,1,2,66,1,5,2,3,3,4,3,3,2,1,66
1,58,1,666,6666,0,1,1,66,2,88,2,3,4,2,2,2,2,1,66
1,53,2,666,6666,1,2,2,4,1,5,3,3,3,3,3,3,2,1,66
0,18,1,41,6666,1,0,6,6,3,88,1,3,3,1,3,2,3,1,66
1,47,2,777,30,1,2,1,66,4,9,1,3,3,1,3,1,2,1,66
0,20,2,55,6666,1,0,6,6,5,7,2,3,2,2,1,2,1,8,66
1,29,1,69,60,1,0,6,6,1,77,2,3,4,2,3,2,5,2,66
0,64,1,666,6666,0,2,2,3,4,3,4,1,5,3,2,3,2,4,66
1,60,2,666,6666,0,1,1,4,1,88,2,3,5,2,3,4,3,2,66
1,64,2,666,6666,1,2,2,66,3,9,2,3,2,3,1,3,3,1,66
1,55,2,88,60,1,1,1,4,1,5,2,3,5,2,4,4,1,1,66
0,54,2,78,60,1,1,1,6,2,2,3,1,6,4,1,4,5,8,66
1,30,2,57,50,1,0,6,6,1,6,2,3,1,1,2,1,3,1,66
0,64,2,86,6666,1,2,2,66,3,5,2,3,4,2,2,2,2,4,66
1,32,2,68,20,1,0,6,66,3,4,2,3,4,2,3,2,3,1,1
1,38,2,73,10,1,1,1,66,3,2,3,2,6,4,3,3,2,1,66
1,46,1,66,5,1,2,1,66,4,88,3,3,3,2,5,3,2,1,9
1,53,1,666,6666,0,0,6,6,4,4,2,3,5,3,3,3,3,1,66
1,64,2,666,6666,0,0,6,6,1,77,3,3,5,2,2,4,2,1,66
0,56,2,666,6666,1,2,2,66,4,77,3,3,5,3,4,1,2,1,66
1,24,1,67,5,1,0,6,66,2,7,2,3,6,2,2,2,2,1,1
0,52,1,81,20,1,2,1,66,4,5,3,2,3,3,2,4,3,1,66
1,41,2,66,120,1,1,2,4,3,6,3,2,4,2,3,1,3,1,66
0,59,2,82,30,0,1,1,4,3,1,3,1,4,4,3,1,2,4,66
1,55,2,78,30,0,1,2,5,4,6,3,3,6,3,1,3,2,4,66
1,53,2,777,6666,1,3,1,66,3,6,3,3,6,2,3,1,2,1,1
1,34,1,54,6666,1,0,6,6,2,9,1,3,4,2,2,1,2,1,66
1,48,1,74,120,1,0,6,66,4,8,1,3,3,2,1,3,4,1,66
1,46,2,77,5,1,0,6,6,1,2,1,3,3,2,3,4,2,1,66
1,28,1,60,780,0,0,6,6,4,2,3,2,5,3,4,4,1,1,66
1,64,2,666,6666,1,0,6,6,2,8,3,3,4,2,2,2,2,1,66
1,37,2,69,20,1,1,1,4,4,7,2,3,4,2,3,3,3,1,66
0,18,2,40,6666,1,0,6,6,3,88,2,3,1,2,3,1,2,1,66
1,58,2,89,30,1,1,2,66,2,8,3,3,6,2,3,4,3,1,66
1,33,2,60,10,1,0,6,6,3,2,1,3,2,2,3,1,2,1,66
1,55,2,75,20,1,0,6,6,1,77,2,3,1,1,2,3,3,1,66
1,46,2,666,6666,1,1,1,66,4,4,3,3,5,2,3,3,2,1,66
1,58,2,666,6666,1,2,1,4,2,77,2,3,4,3,3,4,4,1,66
1,35,2,60,8888,1,0,6,6,8,88,3,3,5,3,8,4,4,1,66
0,62,1,666,6666,0,2,1,66,4,77,2,3,5,1,3,3,2,4,66
0,18,1,52,6666,1,0,6,6,4,88,1,3,3,2,2,3,1,1,66
1,39,1,62,70,1,0,6,66,4,10,2,3,3,2,3,1,2,1,66
1,36,1,66,7,1,0,6,66,3,8,2,3,4,2,2,4,3,1,1
1,52,2,72,20,0,2,1,1,4,88,2,3,3,2,3,3,3,1,66
1,50,2,78,6666,1,1,1,66,2,77,2,3,4,2,3,4,1,1,66
1,31,2,56,60,1,0,6,6,1,8,2,3,4,2,3,3,1,1,66
0,36,1,666,6666,0,0,6,6,2,1,4,2,4,4,2,5,3,6,66
1,34,2,62,6666,1,0,6,6,3,7,2,3,4,2,1,2,5,1,66
1,45,1,666,6666,1,0,6,66,3,4,2,3,5,2,2,2,3,1,66
1,45,2,72,10,1,1,1,4,4,10,2,3,5,1,1,2,1,2,66
1,47,1,72,40,1,2,1,66,1,77,2,3,6,2,3,2,6,1,66
1,23,1,50,6666,1,0,6,6,3,7,1,3,3,2,3,1,2,1,66
1,53,1,666,6666,0,4,2,4,3,2,4,3,6,4,3,2,3,1,66
0,33,2,53,8888,1,0,6,6,4,2,1,3,5,3,3,4,1,1,66
0,64,2,666,6666,0,1,2,66,2,88,3,2,6,2,1,5,1,4,66
0,63,2,666,6666,0,1,2,6,4,1,2,3,3,4,3,2,3,6,66
1,39,2,63,5,1,0,6,66,4,10,3,3,3,2,3,2,1,1,1
0,60,2,86,180,1,0,6,6,3,3,3,2,5,4,2,1,2,4,66
0,22,2,42,6666,1,0,6,6,3,77,2,3,3,1,3,3,3,77,66
1,39,1,59,45,1,1,1,66,3,6,2,3,4,2,3,3,2,1,66
1,44,1,82,125,1,88,6,1,4,6,2,3,6,1,4,4,6,1,66
0,22,1,43,6666,1,0,6,6,3,2,2,3,3,2,3,4,2,1,66
1,49,1,666,6666,1,1,1,66,3,8,2,3,6,1,3,6,2,1,1
1,54,1,87,15,1,2,2,66,4,8,1,3,5,2,2,3,2,1,1
0,63,1,666,6666,0,0,6,6,4,2,3,2,6,2,1,4,3,4,66
1,35,1,888,20,1,0,6,6,3,9,3,2,2,2,3,2,2,1,66
1,34,1,60,240,1,0,6,66,2,6,1,3,3,2,3,1,1,2,1
1,31,1,59,6666,1,0,6,6,4,88,3,2,4,2,3,3,5,1,66
0,64,2,90,6666,1,1,2,66,4,7,3,3,6,2,3,3,2,4,66
1,37,1,62,8888,1,0,6,6,1,8,1,3,4,1,3,3,1,1,66
1,29,1,61,30,1,0,6,6,2,8,3,3,4,2,3,3,3,1,1
1,42,1,65,8888,1,1,1,66,1,77,1,3,3,2,3,2,3,1,66
1,57,2,76,600,1,0,6,66,1,8,1,3,3,2,3,1,4,1,66
1,41,1,63,150,1,0,6,3,1,77,2,3,3,2,1,3,4,1,66
1,51,2,666,6666,1,1,2,4,2,7,1,3,5,2,1,1,5,1,66
1,59,2,666,6666,1,2,2,5,4,2,3,3,6,2,3,2,2,1,66
1,37,2,68,10,1,0,6,4,1,9,3,2,4,1,2,3,3,1,1
0,50,2,666,6666,1,1,2,66,1,8,3,3,3,2,5,1,4,1,66
1,32,2,60,5,1,0,6,66,3,8,2,3,4,1,2,2,3,1,66
1,53,1,666,6666,1,0,6,6,4,7,2,3,3,2,3,2,4,1,66
1,44,2,66,10,1,1,1,66,4,3,2,3,5,2,2,4,2,1,66
0,65,1,666,6666,1,1,2,66,4,77,2,3,5,2,3,2,3,1,66
1,58,1,86,6666,1,2,2,4,3,4,2,3,3,2,2,2,3,1,66
1,58,1,86,10,1,1,1,66,3,7,2,3,3,2,3,2,3,1,66
1,47,1,77,5,1,0,6,66,3,7,2,3,3,1,4,4,3,1,66
0,55,2,666,6666,1,2,1,66,3,3,3,3,3,1,2,2,5,1,66
0,20,2,44,6666,1,0,6,1,3,1,1,3,3,4,2,2,2,4,66
1,35,1,64,10,1,0,6,6,4,5,2,3,4,2,2,2,2,1,66
1,40,2,63,10,1,0,6,66,4,3,2,3,4,2,3,4,3,1,66
1,62,2,666,6666,1,3,2,66,2,77,3,3,5,2,4,3,6,1,66
1,56,2,666,6666,1,2,1,4,4,8,2,3,5,2,2,2,2,1,66
1,40,2,66,5,1,0,6,4,1,3,2,3,3,2,3,1,1,1,66
1,54,1,75,5,1,2,2,4,3,2,3,3,4,2,2,1,1,4,66
1,42,1,65,6666,1,0,6,6,4,77,3,3,2,3,3,3,3,1,66
1,34,2,68,10,1,0,6,6,2,5,2,3,5,3,2,2,1,1,66
1,58,1,666,6666,1,2,2,66,1,77,2,3,4,2,3,2,3,2,66
1,54,1,666,6666,1,1,1,66,1,77,2,3,5,2,3,3,4,1,66
0,52,1,75,30,1,0,6,6,1,9,4,2,6,2,4,5,3,1,66
1,45,2,68,80,1,0,6,6,2,9,2,3,6,2,4,1,2,1,66
0,60,1,90,10,0,3,2,4,4,5,3,3,5,3,2,2,1,4,66
1,59,1,89,45,1,2,2,66,3,10,2,3,3,1,4,2,2,1,66
0,38,2,68,360,1,1,1,6,4,77,2,3,5,2,3,5,4,6,66
1,51,2,85,20,0,1,2,4,3,2,2,3,4,4,4,3,3,1,66
1,45,2,71,7,1,0,6,66,2,8,2,3,4,1,3,2,2,1,66
0,52,2,666,6666,0,1,1,6,4,2,3,3,5,4,1,2,4,5,66
1,35,2,888,60,0,1,1,6,3,77,2,3,4,3,8,2,3,1,66
1,64,1,666,6666,1,1,2,1,3,10,2,3,6,1,4,5,3,1,66
1,20,1,52,6666,1,0,6,6,2,10,1,3,1,2,3,2,1,1,66
1,54,2,78,10,1,3,2,66,3,4,2,3,5,3,2,2,1,1,66
0,64,1,88,6666,1,1,2,6,2,77,2,3,5,2,3,3,5,4,66
1,57,2,79,6666,0,2,1,66,2,77,4,2,5,2,2,2,3,1,66
1,36,1,80,12,1,0,6,6,1,4,2,3,4,2,4,3,3,1,66
1,38,1,67,10,1,0,6,1,3,77,1,3,2,1,4,1,3,1,66
1,50,2,85,5,1,2,1,66,3,77,2,3,6,3,1,1,1,1,66
0,44,1,64,20,0,3,1,4,4,4,3,2,6,2,3,1,3,1,66
0,45,2,666,6666,1,2,1,6,3,3,1,3,5,2,3,3,1,1,66
1,19,1,51,6666,0,0,6,6,4,5,1,3,2,2,2,3,2,1,66
1,46,2,70,30,1,1,1,66,3,10,2,3,5,2,3,3,3,1,66
0,40,2,65,1200,1,2,1,66,3,77,2,3,4,2,3,2,5,1,66
1,43,2,76,240,1,1,1,6,3,3,2,3,5,2,2,2,2,1,66
1,21,1,56,6666,1,0,6,6,3,88,1,3,2,2,4,2,2,1,66
1,34,2,58,480,1,0,6,6,4,77,2,3,2,2,4,1,5,2,66
0,21,1,55,180,1,0,6,6,2,1,2,3,3,2,4,3,3,6,66
1,32,2,61,45,0,0,6,66,3,4,2,3,5,2,3,2,3,1,66
0,45,2,666,6666,1,2,1,66,4,77,3,3,5,2,1,3,5,1,66
1,39,1,70,90,1,0,6,6,3,9,2,3,4,1,3,3,1,1,66
1,56,1,888,8888,1,1,1,66,3,77,1,3,3,1,3,1,1,2,66
1,40,1,73,10,1,0,6,6,4,7,2,3,3,2,3,1,2,1,66
1,53,2,666,6666,1,2,1,4,4,77,2,3,6,4,3,3,3,1,66
0,36,1,60,20,1,0,6,6,3,3,2,3,3,2,3,1,2,1,8
0,18,2,44,6666,1,0,6,6,3,77,2,3,2,2,3,3,2,8,66
1,60,1,84,10,0,2,1,66,4,3,2,3,5,2,2,3,3,1,8
1,53,1,90,15,1,2,2,4,4,77,2,3,3,7,4,3,3,1,66
1,51,2,78,390,1,1,1,3,1,77,2,3,3,1,4,2,3,1,66
0,64,2,85,10,0,3,2,66,4,4,3,3,4,3,2,4,3,1,66
1,31,1,57,5,1,0,6,6,4,5,2,3,2,1,3,2,2,1,66
0,29,2,58,600,1,0,6,6,1,3,1,3,4,3,2,4,3,1,66
1,44,2,89,600,0,1,1,66,2,77,2,3,3,2,3,1,3,1,66
1,50,2,80,45,1,1,2,66,2,7,2,3,6,2,2,4,5,1,66
1,57,2,666,6666,0,5,2,4,1,88,2,1,3,2,4,4,4,1,66
0,64,2,90,6666,0,1,2,5,4,77,2,3,6,2,2,3,1,4,66
1,59,1,666,6666,0,3,2,66,4,4,3,3,5,3,3,1,3,1,1
1,36,2,66,30,1,2,1,66,3,7,2,3,3,2,3,3,3,1,66
1,40,2,70,7777,1,0,6,6,3,8,1,3,4,1,8,2,5,1,66
1,49,1,666,6666,0,1,2,4,3,2,3,3,2,3,1,4,3,1,66
1,41,1,60,180,1,0,6,66,3,10,1,3,5,1,4,3,2,1,8
1,29,2,57,15,1,0,6,6,4,8,2,3,3,2,1,4,2,1,66
1,27,1,44,240,1,0,6,6,3,3,3,2,4,3,2,3,3,1,66
0,63,2,88,60,1,1,1,66,4,5,3,2,5,2,2,1,2,4,66
1,21,1,48,6666,1,0,6,6,3,6,1,3,3,2,2,2,2,1,66
1,52,2,666,6666,1,0,6,6,2,3,2,3,4,2,3,4,5,1,66
1,62,2,82,120,1,1,2,66,3,2,3,3,4,2,1,4,5,1,66
1,57,1,87,6666,0,0,6,4,3,77,3,3,5,2,2,5,4,1,66
1,39,1,64,960,1,0,6,66,1,10,3,3,3,1,2,2,3,1,1
1,42,1,70,5,1,0,6,6,4,5,1,3,3,2,2,3,2,1,66
1,34,2,60,40,1,0,6,6,3,3,2,3,4,2,2,2,2,1,66
0,43,2,666,6666,1,2,1,66,1,3,2,3,6,4,1,4,4,5,66
0,56,1,666,6666,1,2,1,66,4,88,4,2,3,3,2,3,2,8,66
0,33,2,67,900,1,0,6,66,4,77,1,3,5,2,4,2,2,1,66
0,25,1,53,300,1,0,6,6,3,8,2,3,4,1,4,3,3,1,66
1,23,2,60,6666,1,0,6,6,3,88,3,3,5,4,3,3,3,1,66
1,45,1,63,5,1,1,1,6,4,4,2,2,3,2,3,3,5,1,66
1,61,1,666,6666,0,2,2,66,3,77,3,3,4,2,2,2,1,1,66
1,32,2,66,15,1,0,6,6,1,6,2,3,4,2,4,1,2,1,66
0,45,2,83,600,1,2,2,4,2,2,1,3,5,3,3,3,3,5,66
1,46,2,69,30,1,1,1,3,3,4,2,3,4,2,3,1,4,1,66
0,58,1,85,10,1,3,2,66,4,4,4,2,6,2,2,2,3,1,66
1,44,1,68,6666,1,3,2,4,4,77,2,3,5,2,5,2,1,1,66
1,50,2,77,5,1,2,1,66,3,5,2,3,6,2,2,3,3,1,66
1,41,1,67,20,1,0,6,6,3,77,2,3,4,2,2,3,4,1,66
1,35,1,55,6666,1,0,6,4,4,8,2,3,3,1,2,2,1,1,66
1,64,1,666,6666,0,2,2,66,4,77,3,3,5,2,1,3,3,1,66
1,54,2,85,180,1,1,2,4,4,77,3,3,6,3,2,4,3,1,66
1,31,2,67,5,1,0,6,6,3,5,2,3,4,3,2,2,3,1,66
1,26,1,53,15,1,0,6,6,3,7,1,3,4,2,2,2,2,1,1
0,22,2,42,120,1,0,6,6,1,8,2,3,3,1,3,2,3,1,66
1,58,1,666,6666,0,2,1,66,1,1,5,2,3,1,3,3,1,1,66
0,64,2,666,6666,1,2,2,5,2,77,2,3,6,4,3,3,2,1,66
1,42,2,71,6666,1,0,6,6,3,3,3,2,5,3,2,5,4,1,66
1,47,1,666,6666,1,77,6,77,4,77,2,3,4,3,2,3,3,1,66
1,53,2,70,30,1,0,6,66,2,77,2,3,4,2,2,1,1,1,66
1,50,2,65,20,1,2,1,3,1,88,3,2,5,4,1,2,4,1,66
0,64,2,90,60,1,2,2,66,3,77,5,2,3,2,1,3,1,4,66
0,57,2,666,6666,0,2,2,66,2,77,3,2,6,3,2,6,2,4,66
0,20,1,46,45,1,0,6,6,1,7,1,3,1,1,4,3,1,1,66
1,43,1,68,5,1,1,1,66,3,5,2,3,4,2,3,3,2,1,66
1,22,1,40,6666,1,0,6,6,4,10,1,3,3,1,3,1,2,1,66
0,54,2,76,10,1,2,2,66,4,88,2,3,3,2,4,3,2,1,66
1,31,2,61,360,1,0,6,6,1,88,2,3,6,4,2,4,4,1,66
1,33,2,59,120,1,0,6,6,1,77,2,3,4,2,2,1,3,1,66
1,32,1,60,300,1,0,6,6,3,77,2,3,4,2,3,2,4,1,66
0,18,1,36,60,1,0,6,6,3,2,2,3,1,4,3,1,1,1,8
1,23,2,54,6666,1,0,6,6,3,88,2,3,5,2,3,1,1,1,66
0,63,2,666,6666,1,1,1,66,4,3,4,2,6,3,1,3,2,4,66
0,57,2,666,6666,1,4,1,5,2,4,2,3,3,3,5,3,3,1,66
1,59,2,666,6666,1,2,1,1,4,5,3,3,5,2,1,3,2,1,66
1,59,2,666,6666,0,2,2,66,4,77,3,3,6,1,2,2,3,1,66
0,50,2,80,5,1,1,1,66,2,77,2,3,4,2,2,2,2,7,66
1,55,1,79,30,1,2,1,66,1,10,2,3,4,1,4,2,2,1,1
1,43,2,61,240,1,2,1,66,3,10,1,3,5,1,1,1,3,1,66
0,21,2,43,6666,1,0,6,6,3,77,1,3,2,1,5,3,1,8,66
0,19,1,43,6666,1,0,6,6,4,88,2,3,2,2,4,3,1,1,66
1,29,1,78,6666,1,0,6,6,4,10,2,3,4,1,3,3,2,1,66
1,52,1,76,180,1,1,2,66,4,77,2,3,2,2,3,1,3,1,66
1,50,1,76,1200,1,2,2,66,1,88,1,3,5,1,2,3,3,1,66
1,65,1,666,6666,1,2,2,4,1,77,3,2,5,1,3,2,3,1,66
1,58,1,85,15,1,3,2,66,3,5,3,2,6,2,2,3,2,1,1
0,51,1,80,10,1,2,2,66,3,88,4,1,5,3,3,3,1,1,1
1,50,2,666,6666,0,2,1,66,4,3,3,3,3,4,3,4,4,1,66
1,49,2,70,15,1,2,1,4,2,77,2,3,5,2,1,2,2,1,66
1,42,1,67,600,1,1,1,1,1,77,2,2,4,1,3,3,3,1,66
1,52,2,84,6666,1,0,6,66,2,77,2,3,5,2,3,2,4,1,66
0,59,1,666,6666,1,2,1,66,2,77,2,3,6,2,3,3,3,4,66
0,45,2,666,6666,1,2,2,66,3,3,3,3,4,3,1,4,1,1,66
1,31,2,51,20,1,0,6,6,1,77,2,3,4,3,3,4,4,1,66
0,64,2,666,6666,1,3,2,4,2,2,2,3,3,3,3,1,2,1,66
1,39,2,66,5,1,2,1,66,4,9,3,3,5,2,3,1,2,1,66
1,53,2,666,6666,1,2,1,66,1,10,2,3,5,2,3,1,2,1,66
0,46,2,666,6666,1,1,1,66,2,3,3,3,6,4,1,4,2,1,66
1,32,2,54,50,1,0,6,6,3,5,2,3,5,2,3,3,2,1,66
0,53,2,86,6666,0,0,6,6,4,8,3,3,4,3,3,4,1,1,66
0,62,2,666,6666,1,2,1,5,3,3,2,3,6,2,2,3,2,4,66
1,31,2,52,20,1,1,1,6,1,88,2,3,3,3,1,1,5,1,66
1,45,2,81,120,0,1,1,66,4,7,2,3,5,3,2,4,2,1,66
1,37,1,83,6666,1,0,6,6,4,10,2,3,5,2,3,2,2,1,66
1,59,1,666,6666,1,3,1,66,3,9,4,1,4,3,2,2,3,1,1
0,19,2,54,6666,1,0,6,6,1,88,1,3,4,1,2,1,1,1,66
1,46,2,81,5,1,2,1,66,2,77,3,3,5,7,1,4,3,1,66
1,57,1,80,5,1,1,1,66,2,5,3,3,5,2,3,4,3,1,66
0,42,1,79,6666,1,0,6,6,4,77,2,3,3,3,3,2,2,4,66
0,34,2,69,90,1,0,6,6,2,6,1,3,5,2,2,2,1,4,66
1,43,2,69,10,1,0,6,6,2,5,1,3,4,3,2,4,3,1,66
0,26,2,56,20,0,0,6,6,4,1,2,3,4,4,2,3,2,6,66
1,40,2,74,5,1,1,1,6,4,7,3,3,5,2,1,4,2,1,1
0,57,2,666,6666,1,2,2,6,3,5,3,2,4,2,2,4,2,3,66
0,55,1,85,10,0,0,6,6,3,77,4,2,3,4,3,2,3,5,66
1,23,1,56,6666,1,0,6,6,1,88,1,3,8,1,3,1,1,1,66
1,40,2,69,5,1,1,2,6,4,5,3,3,5,3,1,1,3,1,66
0,55,2,90,7777,1,3,2,6,1,1,3,2,5,4,1,3,1,6,66
1,33,2,62,30,1,0,6,1,1,6,2,3,3,2,3,2,3,1,66
1,53,2,666,6666,1,3,2,66,3,5,2,2,5,2,3,4,5,1,66
0,65,2,89,30,0,2,2,66,4,6,3,3,5,2,1,2,3,1,66
0,18,2,46,6666,1,77,6,6,1,88,2,3,1,2,3,1,1,88,66
1,62,2,666,6666,1,1,2,4,3,4,2,3,5,2,1,2,3,1,66
0,21,2,52,6666,1,0,6,6,3,7,1,3,4,2,3,2,1,1,66
1,61,2,666,6666,1,2,2,66,3,9,2,3,6,1,4,5,2,1,66
0,58,2,666,6666,0,2,2,66,4,3,4,3,5,4,1,5,3,1,66
1,43,2,65,900,1,0,6,6,1,5,3,2,3,3,2,3,4,2,66
1,54,2,90,7777,1,1,1,1,3,77,3,3,7,3,2,2,3,1,66
1,59,1,666,6666,1,2,2,4,4,6,1,3,3,1,1,3,4,1,66
0,53,2,86,6666,1,1,1,3,1,9,4,2,6,3,2,4,1,5,66
1,60,2,666,6666,1,1,2,4,4,3,3,3,2,2,5,1,3,1,66
0,54,2,666,6666,0,2,1,66,4,2,3,3,2,2,2,1,2,1,66
0,38,2,55,15,1,2,1,66,4,5,3,3,4,3,2,1,2,1,66
1,33,2,54,6666,1,0,6,6,3,7,2,3,2,4,3,1,2,1,66
0,62,1,90,15,0,2,2,4,3,8,1,3,6,1,3,3,3,4,66
0,19,2,54,6666,1,0,6,6,3,88,2,3,3,2,3,3,3,1,66
1,49,2,75,5,1,1,1,4,2,6,2,3,3,3,2,1,1,1,66
0,30,2,60,240,1,0,6,6,2,88,1,3,4,2,4,3,1,1,66
1,46,1,75,10,1,1,1,66,4,3,1,3,5,1,1,1,1,1,66
1,56,1,80,30,1,1,1,66,3,5,2,3,5,2,3,2,2,1,1
1,30,2,50,5,1,0,6,6,2,3,2,3,4,2,3,3,3,1,66
1,30,1,63,180,0,0,6,4,1,77,5,2,6,2,2,2,3,1,66
1,30,1,66,180,1,0,6,6,2,10,2,3,3,1,3,3,2,1,66
1,37,1,888,20,1,0,6,66,4,3,2,3,3,4,3,3,3,1,3
1,30,2,51,120,1,0,6,6,3,5,2,3,2,2,3,2,4,1,66
1,42,2,60,90,1,1,1,6,2,77,2,3,4,3,3,1,2,1,66
